Version 2
Datum:,WGS-84
ZoneOffset:,0.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Meters)","Depth (Meters)"
T,,47.7011299,12.0388117,1,1,2001,0,0,0,1661,1e25
T,,47.7011261,12.0388117,1,1,2001,0,0,0,1659,1e25
T,,47.7011299,12.0388117,1,1,2001,0,0,0,1655,1e25
T,,47.7011337,12.0388117,1,1,2001,0,0,0,1657,1e25
T,,47.7011528,12.0388260,1,1,2001,0,0,0,1654,1e25
T,,47.7011833,12.0388031,1,1,2001,0,0,0,1656,1e25
T,,47.7011795,12.0388079,1,1,2001,0,0,0,1654,1e25
T,,47.7011757,12.0388060,1,1,2001,0,0,0,1659,1e25
T,,47.7011757,12.0388069,1,1,2001,0,0,0,1655,1e25
T,,47.7011757,12.0387402,1,1,2001,0,0,0,1654,1e25
T,,47.7011604,12.0387468,1,1,2001,0,0,0,1654,1e25
T,,47.7011604,12.0386400,1,1,2001,0,0,0,1653,1e25
T,,47.7011642,12.0386343,1,1,2001,0,0,0,1657,1e25
T,,47.7011681,12.0386276,1,1,2001,0,0,0,1654,1e25
T,,47.7011681,12.0386190,1,1,2001,0,0,0,1656,1e25
T,,47.7011795,12.0385170,1,1,2001,0,0,0,1656,1e25
T,,47.7011909,12.0384235,1,1,2001,0,0,0,1659,1e25
T,,47.7011948,12.0384178,1,1,2001,0,0,0,1656,1e25
T,,47.7011909,12.0384083,1,1,2001,0,0,0,1660,1e25
T,,47.7011909,12.0384007,1,1,2001,0,0,0,1656,1e25
T,,47.7012024,12.0383701,1,1,2001,0,0,0,1658,1e25
T,,47.7012100,12.0383320,1,1,2001,0,0,0,1659,1e25
T,,47.7012177,12.0383644,1,1,2001,0,0,0,1659,1e25
T,,47.7012138,12.0383749,1,1,2001,0,0,0,1657,1e25
T,,47.7012100,12.0383949,1,1,2001,0,0,0,1656,1e25
T,,47.7012100,12.0384569,1,1,2001,0,0,0,1655,1e25
T,,47.7012177,12.0385513,1,1,2001,0,0,0,1655,1e25
T,,47.7011986,12.0386591,1,1,2001,0,0,0,1656,1e25
T,,47.7011909,12.0387335,1,1,2001,0,0,0,1657,1e25
T,,47.7011986,12.0387964,1,1,2001,0,0,0,1656,1e25
T,,47.7011986,12.0387974,1,1,2001,0,0,0,1659,1e25
T,,47.7011986,12.0388012,1,1,2001,0,0,0,1658,1e25
T,,47.7012024,12.0388565,1,1,2001,0,0,0,1660,1e25
T,,47.7011833,12.0388460,1,1,2001,0,0,0,1664,1e25
T,,47.7011833,12.0388432,1,1,2001,0,0,0,1659,1e25
T,,47.7012177,12.0388327,1,1,2001,0,0,0,1665,1e25
T,,47.7012215,12.0388594,1,1,2001,0,0,0,1660,1e25
T,,47.7012367,12.0388842,1,1,2001,0,0,0,1656,1e25
T,,47.7012405,12.0388765,1,1,2001,0,0,0,1663,1e25
T,,47.7012444,12.0388861,1,1,2001,0,0,0,1667,1e25
T,,47.7012367,12.0388918,1,1,2001,0,0,0,1664,1e25
T,,47.7012596,12.0388975,1,1,2001,0,0,0,1664,1e25
T,,47.7012749,12.0388708,1,1,2001,0,0,0,1662,1e25
T,,47.7012787,12.0388947,1,1,2001,0,0,0,1663,1e25
T,,47.7012749,12.0388870,1,1,2001,0,0,0,1659,1e25
T,,47.7012711,12.0388899,1,1,2001,0,0,0,1669,1e25
T,,47.7012711,12.0388918,1,1,2001,0,0,0,1667,1e25
T,,47.7012634,12.0389004,1,1,2001,0,0,0,1666,1e25
T,,47.7012558,12.0389156,1,1,2001,0,0,0,1663,1e25
T,,47.7012520,12.0389223,1,1,2001,0,0,0,1668,1e25
T,,47.7012520,12.0389280,1,1,2001,0,0,0,1663,1e25
T,,47.7012520,12.0389347,1,1,2001,0,0,0,1667,1e25
T,,47.7012482,12.0389595,1,1,2001,0,0,0,1662,1e25
T,,47.7012444,12.0389719,1,1,2001,0,0,0,1669,1e25
T,,47.7012444,12.0389824,1,1,2001,0,0,0,1666,1e25
T,,47.7012367,12.0390100,1,1,2001,0,0,0,1670,1e25
T,,47.7012367,12.0390196,1,1,2001,0,0,0,1666,1e25
T,,47.7012291,12.0390282,1,1,2001,0,0,0,1667,1e25
T,,47.7012100,12.0390263,1,1,2001,0,0,0,1672,1e25
T,,47.7012024,12.0390329,1,1,2001,0,0,0,1669,1e25
T,,47.7011833,12.0390425,1,1,2001,0,0,0,1664,1e25
T,,47.7011795,12.0390434,1,1,2001,0,0,0,1673,1e25
T,,47.7011757,12.0390453,1,1,2001,0,0,0,1672,1e25
T,,47.7011795,12.0390453,1,1,2001,0,0,0,1670,1e25
T,,47.7011642,12.0390425,1,1,2001,0,0,0,1673,1e25
T,,47.7011642,12.0390396,1,1,2001,0,0,0,1671,1e25
T,,47.7011604,12.0390482,1,1,2001,0,0,0,1674,1e25
T,,47.7011566,12.0390530,1,1,2001,0,0,0,1670,1e25
T,,47.7011490,12.0390577,1,1,2001,0,0,0,1674,1e25
T,,47.7011528,12.0390606,1,1,2001,0,0,0,1675,1e25
T,,47.7011185,12.0390749,1,1,2001,0,0,0,1675,1e25
T,,47.7011223,12.0390882,1,1,2001,0,0,0,1669,1e25
T,,47.7011185,12.0390921,1,1,2001,0,0,0,1681,1e25
T,,47.7011223,12.0390978,1,1,2001,0,0,0,1677,1e25
T,,47.7011185,12.0391026,1,1,2001,0,0,0,1672,1e25
T,,47.7011070,12.0391064,1,1,2001,0,0,0,1678,1e25
T,,47.7010956,12.0391245,1,1,2001,0,0,0,1679,1e25
T,,47.7010918,12.0391426,1,1,2001,0,0,0,1669,1e25
T,,47.7010880,12.0391502,1,1,2001,0,0,0,1682,1e25
T,,47.7010880,12.0391607,1,1,2001,0,0,0,1680,1e25
T,,47.7010765,12.0391779,1,1,2001,0,0,0,1676,1e25
T,,47.7010727,12.0391827,1,1,2001,0,0,0,1680,1e25
T,,47.7010689,12.0391874,1,1,2001,0,0,0,1686,1e25
T,,47.7010651,12.0391932,1,1,2001,0,0,0,1678,1e25
T,,47.7010574,12.0391989,1,1,2001,0,0,0,1683,1e25
T,,47.7010384,12.0392056,1,1,2001,0,0,0,1680,1e25
T,,47.7010498,12.0391893,1,1,2001,0,0,0,1681,1e25
T,,47.7010498,12.0391893,1,1,2001,0,0,0,1678,1e25
T,,47.7010498,12.0391912,1,1,2001,0,0,0,1682,1e25
T,,47.7010574,12.0391922,1,1,2001,0,0,0,1679,1e25
T,,47.7010574,12.0391922,1,1,2001,0,0,0,1683,1e25
T,,47.7010574,12.0391932,1,1,2001,0,0,0,1679,1e25
T,,47.7010574,12.0391951,1,1,2001,0,0,0,1681,1e25
T,,47.7010612,12.0391970,1,1,2001,0,0,0,1678,1e25
T,,47.7010612,12.0391979,1,1,2001,0,0,0,1682,1e25
T,,47.7010345,12.0392008,1,1,2001,0,0,0,1661,1e25
T,,47.7010269,12.0392046,1,1,2001,0,0,0,1665,1e25
T,,47.7010269,12.0392027,1,1,2001,0,0,0,1668,1e25
T,,47.7010307,12.0391998,1,1,2001,0,0,0,1668,1e25
T,,47.7010384,12.0391941,1,1,2001,0,0,0,1669,1e25
T,,47.7010536,12.0391855,1,1,2001,0,0,0,1673,1e25
T,,47.7010574,12.0391417,1,1,2001,0,0,0,1679,1e25
T,,47.7010574,12.0391369,1,1,2001,0,0,0,1677,1e25
T,,47.7010536,12.0391083,1,1,2001,0,0,0,1679,1e25
T,,47.7010574,12.0390978,1,1,2001,0,0,0,1680,1e25
T,,47.7010536,12.0390673,1,1,2001,0,0,0,1685,1e25
T,,47.7010536,12.0390644,1,1,2001,0,0,0,1684,1e25
T,,47.7010574,12.0390577,1,1,2001,0,0,0,1687,1e25
T,,47.7010651,12.0390968,1,1,2001,0,0,0,1693,1e25
T,,47.7010689,12.0390949,1,1,2001,0,0,0,1689,1e25
T,,47.7010803,12.0390644,1,1,2001,0,0,0,1687,1e25
T,,47.7010841,12.0390530,1,1,2001,0,0,0,1687,1e25
T,,47.7011223,12.0390396,1,1,2001,0,0,0,1687,1e25
T,,47.7011337,12.0390148,1,1,2001,0,0,0,1684,1e25
T,,47.7011528,12.0389957,1,1,2001,0,0,0,1683,1e25
T,,47.7011566,12.0389986,1,1,2001,0,0,0,1685,1e25
T,,47.7011604,12.0389977,1,1,2001,0,0,0,1676,1e25
T,,47.7011566,12.0390034,1,1,2001,0,0,0,1677,1e25
T,,47.7011604,12.0390053,1,1,2001,0,0,0,1680,1e25
T,,47.7011681,12.0390186,1,1,2001,0,0,0,1689,1e25
T,,47.7011681,12.0390177,1,1,2001,0,0,0,1683,1e25
T,,47.7011719,12.0390205,1,1,2001,0,0,0,1681,1e25
T,,47.7011909,12.0390062,1,1,2001,0,0,0,1679,1e25
T,,47.7012253,12.0389309,1,1,2001,0,0,0,1678,1e25
T,,47.7012672,12.0388775,1,1,2001,0,0,0,1676,1e25
T,,47.7012672,12.0388479,1,1,2001,0,0,0,1675,1e25
T,,47.7012558,12.0388536,1,1,2001,0,0,0,1672,1e25
T,,47.7012520,12.0388575,1,1,2001,0,0,0,1677,1e25
T,,47.7012482,12.0388603,1,1,2001,0,0,0,1669,1e25
T,,47.7012405,12.0388670,1,1,2001,0,0,0,1677,1e25
T,,47.7012253,12.0388832,1,1,2001,0,0,0,1674,1e25
T,,47.7012024,12.0389442,1,1,2001,0,0,0,1668,1e25
T,,47.7012138,12.0389252,1,1,2001,0,0,0,1676,1e25
T,,47.7012062,12.0389280,1,1,2001,0,0,0,1672,1e25
T,,47.7012138,12.0388336,1,1,2001,0,0,0,1670,1e25
T,,47.7011795,12.0388002,1,1,2001,0,0,0,1667,1e25
T,,47.7011795,12.0386820,1,1,2001,0,0,0,1667,1e25
T,,47.7011871,12.0385447,1,1,2001,0,0,0,1667,1e25
T,,47.7011871,12.0385361,1,1,2001,0,0,0,1671,1e25
T,,47.7011795,12.0384903,1,1,2001,0,0,0,1668,1e25
T,,47.7011909,12.0384283,1,1,2001,0,0,0,1673,1e25
T,,47.7011948,12.0384178,1,1,2001,0,0,0,1669,1e25
T,,47.7012062,12.0383625,1,1,2001,0,0,0,1670,1e25
T,,47.7012062,12.0382423,1,1,2001,0,0,0,1673,1e25
T,,47.7011986,12.0381327,1,1,2001,0,0,0,1669,1e25
T,,47.7011986,12.0381279,1,1,2001,0,0,0,1676,1e25
T,,47.7012024,12.0381231,1,1,2001,0,0,0,1673,1e25
T,,47.7011986,12.0380449,1,1,2001,0,0,0,1673,1e25
T,,47.7011986,12.0378799,1,1,2001,0,0,0,1672,1e25
T,,47.7012024,12.0378647,1,1,2001,0,0,0,1676,1e25
T,,47.7012138,12.0378027,1,1,2001,0,0,0,1672,1e25
T,,47.7012177,12.0377884,1,1,2001,0,0,0,1678,1e25
T,,47.7012177,12.0377741,1,1,2001,0,0,0,1674,1e25
T,,47.7012291,12.0377464,1,1,2001,0,0,0,1678,1e25
T,,47.7012291,12.0377321,1,1,2001,0,0,0,1678,1e25
T,,47.7012329,12.0377007,1,1,2001,0,0,0,1674,1e25
T,,47.7012444,12.0376453,1,1,2001,0,0,0,1678,1e25
T,,47.7012634,12.0374889,1,1,2001,0,0,0,1678,1e25
T,,47.7012939,12.0373669,1,1,2001,0,0,0,1680,1e25
T,,47.7012939,12.0373039,1,1,2001,0,0,0,1677,1e25
T,,47.7012939,12.0372925,1,1,2001,0,0,0,1682,1e25
T,,47.7012939,12.0372810,1,1,2001,0,0,0,1677,1e25
T,,47.7012939,12.0372696,1,1,2001,0,0,0,1682,1e25
T,,47.7012978,12.0372458,1,1,2001,0,0,0,1679,1e25
T,,47.7013054,12.0371485,1,1,2001,0,0,0,1684,1e25
T,,47.7013054,12.0371361,1,1,2001,0,0,0,1680,1e25
T,,47.7013016,12.0370436,1,1,2001,0,0,0,1681,1e25
T,,47.7012939,12.0369053,1,1,2001,0,0,0,1685,1e25
T,,47.7012596,12.0368090,1,1,2001,0,0,0,1688,1e25
T,,47.7012520,12.0367870,1,1,2001,0,0,0,1688,1e25
T,,47.7012100,12.0366716,1,1,2001,0,0,0,1688,1e25
T,,47.7012253,12.0366211,1,1,2001,0,0,0,1693,1e25
T,,47.7012100,12.0365391,1,1,2001,0,0,0,1692,1e25
T,,47.7012100,12.0364265,1,1,2001,0,0,0,1693,1e25
T,,47.7011909,12.0363960,1,1,2001,0,0,0,1697,1e25
T,,47.7011909,12.0363274,1,1,2001,0,0,0,1700,1e25
T,,47.7011871,12.0363111,1,1,2001,0,0,0,1696,1e25
T,,47.7011833,12.0363064,1,1,2001,0,0,0,1700,1e25
T,,47.7011337,12.0362864,1,1,2001,0,0,0,1700,1e25
T,,47.7011108,12.0362158,1,1,2001,0,0,0,1703,1e25
T,,47.7010994,12.0361671,1,1,2001,0,0,0,1703,1e25
T,,47.7010918,12.0361471,1,1,2001,0,0,0,1706,1e25
T,,47.7010880,12.0361357,1,1,2001,0,0,0,1703,1e25
T,,47.7010880,12.0361233,1,1,2001,0,0,0,1706,1e25
T,,47.7010841,12.0361042,1,1,2001,0,0,0,1701,1e25
T,,47.7010803,12.0360937,1,1,2001,0,0,0,1710,1e25
T,,47.7010803,12.0360861,1,1,2001,0,0,0,1707,1e25
T,,47.7010803,12.0360823,1,1,2001,0,0,0,1703,1e25
T,,47.7010803,12.0360832,1,1,2001,0,0,0,1704,1e25
T,,47.7010803,12.0360823,1,1,2001,0,0,0,1710,1e25
T,,47.7010803,12.0360813,1,1,2001,0,0,0,1701,1e25
T,,47.7010841,12.0360737,1,1,2001,0,0,0,1708,1e25
T,,47.7010727,12.0360594,1,1,2001,0,0,0,1707,1e25
T,,47.7010651,12.0360451,1,1,2001,0,0,0,1706,1e25
T,,47.7010956,12.0360556,1,1,2001,0,0,0,1709,1e25
T,,47.7010994,12.0360527,1,1,2001,0,0,0,1704,1e25
T,,47.7011070,12.0360508,1,1,2001,0,0,0,1709,1e25
T,,47.7011108,12.0360470,1,1,2001,0,0,0,1704,1e25
T,,47.7011223,12.0360374,1,1,2001,0,0,0,1710,1e25
T,,47.7011299,12.0360346,1,1,2001,0,0,0,1706,1e25
T,,47.7011566,12.0360203,1,1,2001,0,0,0,1710,1e25
T,,47.7011566,12.0360174,1,1,2001,0,0,0,1710,1e25
T,,47.7011566,12.0360117,1,1,2001,0,0,0,1706,1e25
T,,47.7011604,12.0360079,1,1,2001,0,0,0,1712,1e25
T,,47.7011681,12.0360060,1,1,2001,0,0,0,1712,1e25
T,,47.7011795,12.0360098,1,1,2001,0,0,0,1707,1e25
T,,47.7011833,12.0360088,1,1,2001,0,0,0,1713,1e25
T,,47.7011871,12.0360060,1,1,2001,0,0,0,1707,1e25
T,,47.7011909,12.0360050,1,1,2001,0,0,0,1713,1e25
T,,47.7011948,12.0359983,1,1,2001,0,0,0,1707,1e25
T,,47.7011986,12.0359926,1,1,2001,0,0,0,1713,1e25
T,,47.7012024,12.0359640,1,1,2001,0,0,0,1709,1e25
T,,47.7012024,12.0359621,1,1,2001,0,0,0,1713,1e25
T,,47.7012024,12.0359678,1,1,2001,0,0,0,1707,1e25
T,,47.7012024,12.0359659,1,1,2001,0,0,0,1718,1e25
T,,47.7012062,12.0359640,1,1,2001,0,0,0,1713,1e25
T,,47.7012100,12.0359592,1,1,2001,0,0,0,1712,1e25
T,,47.7012215,12.0359449,1,1,2001,0,0,0,1716,1e25
T,,47.7012405,12.0359144,1,1,2001,0,0,0,1715,1e25
T,,47.7012367,12.0358324,1,1,2001,0,0,0,1717,1e25
T,,47.7012367,12.0358324,1,1,2001,0,0,0,1715,1e25
T,,47.7012253,12.0357962,1,1,2001,0,0,0,1716,1e25
T,,47.7012253,12.0357761,1,1,2001,0,0,0,1718,1e25
T,,47.7012291,12.0357418,1,1,2001,0,0,0,1721,1e25
T,,47.7012291,12.0357332,1,1,2001,0,0,0,1718,1e25
T,,47.7012405,12.0357065,1,1,2001,0,0,0,1721,1e25
T,,47.7012444,12.0356741,1,1,2001,0,0,0,1719,1e25
T,,47.7012939,12.0355597,1,1,2001,0,0,0,1722,1e25
T,,47.7012978,12.0355501,1,1,2001,0,0,0,1718,1e25
T,,47.7013016,12.0355396,1,1,2001,0,0,0,1721,1e25
T,,47.7013092,12.0354643,1,1,2001,0,0,0,1712,1e25
T,,47.7013092,12.0354643,1,1,2001,0,0,0,1721,1e25
T,,47.7013092,12.0354624,1,1,2001,0,0,0,1716,1e25
T,,47.7013092,12.0354633,1,1,2001,0,0,0,1724,1e25
T,,47.7013092,12.0354633,1,1,2001,0,0,0,1720,1e25
T,,47.7013092,12.0354605,1,1,2001,0,0,0,1720,1e25
T,,47.7013092,12.0354548,1,1,2001,0,0,0,1720,1e25
T,,47.7013130,12.0354652,1,1,2001,0,0,0,1721,1e25
T,,47.7013054,12.0354538,1,1,2001,0,0,0,1719,1e25
T,,47.7013054,12.0354614,1,1,2001,0,0,0,1720,1e25
T,,47.7013206,12.0354433,1,1,2001,0,0,0,1719,1e25
T,,47.7013130,12.0354500,1,1,2001,0,0,0,1721,1e25
T,,47.7013245,12.0354414,1,1,2001,0,0,0,1722,1e25
T,,47.7013283,12.0354118,1,1,2001,0,0,0,1723,1e25
T,,47.7013283,12.0354195,1,1,2001,0,0,0,1723,1e25
T,,47.7013245,12.0354204,1,1,2001,0,0,0,1722,1e25
T,,47.7013206,12.0354023,1,1,2001,0,0,0,1721,1e25
T,,47.7015266,12.0355434,1,1,2001,0,0,0,1722,1e25
T,,47.7012825,12.0355558,1,1,2001,0,0,0,1720,1e25
T,,47.7012634,12.0355911,1,1,2001,0,0,0,1717,1e25
T,,47.7012367,12.0355206,1,1,2001,0,0,0,1714,1e25
T,,47.7012329,12.0354395,1,1,2001,0,0,0,1713,1e25
T,,47.7012177,12.0353785,1,1,2001,0,0,0,1710,1e25
T,,47.7011909,12.0353613,1,1,2001,0,0,0,1708,1e25
T,,47.7011757,12.0353003,1,1,2001,0,0,0,1708,1e25
T,,47.7011566,12.0352316,1,1,2001,0,0,0,1705,1e25
T,,47.7011452,12.0351791,1,1,2001,0,0,0,1704,1e25
T,,47.7011299,12.0351591,1,1,2001,0,0,0,1704,1e25
T,,47.7011147,12.0351648,1,1,2001,0,0,0,1703,1e25
T,,47.7010841,12.0351181,1,1,2001,0,0,0,1701,1e25
T,,47.7010651,12.0350733,1,1,2001,0,0,0,1701,1e25
T,,47.7010460,12.0350399,1,1,2001,0,0,0,1699,1e25
T,,47.7010269,12.0349998,1,1,2001,0,0,0,1698,1e25
T,,47.7009926,12.0349855,1,1,2001,0,0,0,1697,1e25
T,,47.7010117,12.0349312,1,1,2001,0,0,0,1697,1e25
T,,47.7009964,12.0348988,1,1,2001,0,0,0,1693,1e25
T,,47.7009850,12.0348511,1,1,2001,0,0,0,1692,1e25
T,,47.7009850,12.0348396,1,1,2001,0,0,0,1688,1e25
T,,47.7009850,12.0348387,1,1,2001,0,0,0,1696,1e25
T,,47.7009811,12.0348387,1,1,2001,0,0,0,1692,1e25
T,,47.7009506,12.0348091,1,1,2001,0,0,0,1690,1e25
T,,47.7009392,12.0347996,1,1,2001,0,0,0,1689,1e25
T,,47.7009125,12.0347614,1,1,2001,0,0,0,1687,1e25
T,,47.7008972,12.0346975,1,1,2001,0,0,0,1686,1e25
T,,47.7008514,12.0346298,1,1,2001,0,0,0,1684,1e25
T,,47.7008476,12.0345716,1,1,2001,0,0,0,1683,1e25
T,,47.7008514,12.0345583,1,1,2001,0,0,0,1677,1e25
T,,47.7008553,12.0345564,1,1,2001,0,0,0,1684,1e25
T,,47.7008629,12.0345459,1,1,2001,0,0,0,1683,1e25
T,,47.7008514,12.0344810,1,1,2001,0,0,0,1681,1e25
T,,47.7008324,12.0344391,1,1,2001,0,0,0,1680,1e25
T,,47.7007904,12.0343838,1,1,2001,0,0,0,1678,1e25
T,,47.7007866,12.0341988,1,1,2001,0,0,0,1677,1e25
T,,47.7007942,12.0341902,1,1,2001,0,0,0,1682,1e25
T,,47.7007942,12.0341816,1,1,2001,0,0,0,1676,1e25
T,,47.7007942,12.0341749,1,1,2001,0,0,0,1682,1e25
T,,47.7007942,12.0341673,1,1,2001,0,0,0,1678,1e25
T,,47.7007942,12.0341644,1,1,2001,0,0,0,1681,1e25
T,,47.7007942,12.0341625,1,1,2001,0,0,0,1678,1e25
T,,47.7007904,12.0341530,1,1,2001,0,0,0,1682,1e25
T,,47.7007904,12.0341463,1,1,2001,0,0,0,1680,1e25
T,,47.7007866,12.0341444,1,1,2001,0,0,0,1677,1e25
T,,47.7007828,12.0341396,1,1,2001,0,0,0,1683,1e25
T,,47.7007790,12.0341349,1,1,2001,0,0,0,1678,1e25
T,,47.7007980,12.0341215,1,1,2001,0,0,0,1681,1e25
T,,47.7007790,12.0340805,1,1,2001,0,0,0,1682,1e25
T,,47.7007790,12.0340576,1,1,2001,0,0,0,1678,1e25
T,,47.7007751,12.0340528,1,1,2001,0,0,0,1685,1e25
T,,47.7007790,12.0340414,1,1,2001,0,0,0,1680,1e25
T,,47.7007828,12.0340271,1,1,2001,0,0,0,1687,1e25
T,,47.7007866,12.0340223,1,1,2001,0,0,0,1683,1e25
T,,47.7008095,12.0339756,1,1,2001,0,0,0,1681,1e25
T,,47.7008095,12.0339727,1,1,2001,0,0,0,1686,1e25
T,,47.7008247,12.0339632,1,1,2001,0,0,0,1682,1e25
T,,47.7008286,12.0339622,1,1,2001,0,0,0,1687,1e25
T,,47.7008324,12.0339651,1,1,2001,0,0,0,1683,1e25
T,,47.7008553,12.0339708,1,1,2001,0,0,0,1688,1e25
T,,47.7008705,12.0339508,1,1,2001,0,0,0,1685,1e25
T,,47.7008553,12.0339756,1,1,2001,0,0,0,1686,1e25
T,,47.7008820,12.0339031,1,1,2001,0,0,0,1680,1e25
T,,47.7008820,12.0339003,1,1,2001,0,0,0,1694,1e25
T,,47.7008781,12.0338964,1,1,2001,0,0,0,1685,1e25
T,,47.7008743,12.0338888,1,1,2001,0,0,0,1690,1e25
T,,47.7008667,12.0338726,1,1,2001,0,0,0,1685,1e25
T,,47.7008591,12.0338545,1,1,2001,0,0,0,1690,1e25
T,,47.7008667,12.0338154,1,1,2001,0,0,0,1693,1e25
T,,47.7008705,12.0337915,1,1,2001,0,0,0,1689,1e25
T,,47.7008629,12.0337973,1,1,2001,0,0,0,1692,1e25
T,,47.7008629,12.0337982,1,1,2001,0,0,0,1683,1e25
T,,47.7008629,12.0337982,1,1,2001,0,0,0,1686,1e25
T,,47.7008629,12.0337982,1,1,2001,0,0,0,1701,1e25
T,,47.7008629,12.0337982,1,1,2001,0,0,0,1693,1e25
T,,47.7008743,12.0337772,1,1,2001,0,0,0,1690,1e25
T,,47.7008743,12.0337696,1,1,2001,0,0,0,1694,1e25
T,,47.7008705,12.0337038,1,1,2001,0,0,0,1692,1e25
T,,47.7008400,12.0335951,1,1,2001,0,0,0,1691,1e25
T,,47.7008209,12.0335627,1,1,2001,0,0,0,1691,1e25
T,,47.7007904,12.0334902,1,1,2001,0,0,0,1689,1e25
T,,47.7007599,12.0334444,1,1,2001,0,0,0,1688,1e25
T,,47.7007523,12.0334139,1,1,2001,0,0,0,1688,1e25
T,,47.7007256,12.0333281,1,1,2001,0,0,0,1685,1e25
T,,47.7007027,12.0333033,1,1,2001,0,0,0,1685,1e25
T,,47.7006950,12.0332365,1,1,2001,0,0,0,1682,1e25
T,,47.7006836,12.0331964,1,1,2001,0,0,0,1663,1e25
T,,47.7006836,12.0331917,1,1,2001,0,0,0,1695,1e25
T,,47.7006836,12.0331841,1,1,2001,0,0,0,1682,1e25
T,,47.7006989,12.0331163,1,1,2001,0,0,0,1678,1e25
T,,47.7007065,12.0330524,1,1,2001,0,0,0,1678,1e25
T,,47.7007179,12.0330086,1,1,2001,0,0,0,1672,1e25
T,,47.7007256,12.0330038,1,1,2001,0,0,0,1676,1e25
T,,47.7007484,12.0329781,1,1,2001,0,0,0,1672,1e25
T,,47.7007484,12.0329523,1,1,2001,0,0,0,1673,1e25
T,,47.7007370,12.0329275,1,1,2001,0,0,0,1670,1e25
T,,47.7007523,12.0328913,1,1,2001,0,0,0,1667,1e25
T,,47.7007523,12.0328865,1,1,2001,0,0,0,1670,1e25
T,,47.7007561,12.0328846,1,1,2001,0,0,0,1671,1e25
T,,47.7007599,12.0328636,1,1,2001,0,0,0,1668,1e25
T,,47.7007675,12.0328808,1,1,2001,0,0,0,1666,1e25
T,,47.7007637,12.0328770,1,1,2001,0,0,0,1669,1e25
T,,47.7007637,12.0328732,1,1,2001,0,0,0,1669,1e25
T,,47.7007828,12.0328226,1,1,2001,0,0,0,1665,1e25
T,,47.7007980,12.0327673,1,1,2001,0,0,0,1664,1e25
T,,47.7008286,12.0327168,1,1,2001,0,0,0,1663,1e25
T,,47.7008324,12.0326891,1,1,2001,0,0,0,1662,1e25
T,,47.7008247,12.0326862,1,1,2001,0,0,0,1656,1e25
T,,47.7008247,12.0326853,1,1,2001,0,0,0,1664,1e25
T,,47.7008247,12.0326862,1,1,2001,0,0,0,1660,1e25
T,,47.7008362,12.0326672,1,1,2001,0,0,0,1652,1e25
T,,47.7008400,12.0326624,1,1,2001,0,0,0,1665,1e25
T,,47.7008438,12.0326605,1,1,2001,0,0,0,1659,1e25
T,,47.7008476,12.0326357,1,1,2001,0,0,0,1654,1e25
T,,47.7008476,12.0326347,1,1,2001,0,0,0,1661,1e25
T,,47.7008476,12.0326309,1,1,2001,0,0,0,1659,1e25
T,,47.7008553,12.0326233,1,1,2001,0,0,0,1656,1e25
T,,47.7008667,12.0326061,1,1,2001,0,0,0,1655,1e25
T,,47.7009125,12.0325718,1,1,2001,0,0,0,1653,1e25
T,,47.7009239,12.0325356,1,1,2001,0,0,0,1646,1e25
T,,47.7009239,12.0325317,1,1,2001,0,0,0,1657,1e25
T,,47.7009277,12.0325270,1,1,2001,0,0,0,1652,1e25
T,,47.7009430,12.0324879,1,1,2001,0,0,0,1650,1e25
T,,47.7009697,12.0324593,1,1,2001,0,0,0,1650,1e25
T,,47.7009926,12.0324488,1,1,2001,0,0,0,1648,1e25
T,,47.7010040,12.0324364,1,1,2001,0,0,0,1648,1e25
T,,47.7010040,12.0324087,1,1,2001,0,0,0,1647,1e25
T,,47.7010078,12.0323954,1,1,2001,0,0,0,1643,1e25
T,,47.7010078,12.0323954,1,1,2001,0,0,0,1648,1e25
T,,47.7010078,12.0323954,1,1,2001,0,0,0,1647,1e25
T,,47.7010078,12.0324049,1,1,2001,0,0,0,1655,1e25
T,,47.7010117,12.0323982,1,1,2001,0,0,0,1649,1e25
T,,47.7010345,12.0323210,1,1,2001,0,0,0,1647,1e25
T,,47.7010345,12.0323095,1,1,2001,0,0,0,1651,1e25
T,,47.7010345,12.0322990,1,1,2001,0,0,0,1650,1e25
T,,47.7010269,12.0322762,1,1,2001,0,0,0,1649,1e25
T,,47.7010269,12.0322771,1,1,2001,0,0,0,1645,1e25
T,,47.7010231,12.0322781,1,1,2001,0,0,0,1649,1e25
T,,47.7010231,12.0322514,1,1,2001,0,0,0,1652,1e25
T,,47.7010231,12.0322485,1,1,2001,0,0,0,1649,1e25
T,,47.7010231,12.0321922,1,1,2001,0,0,0,1648,1e25
T,,47.7010231,12.0321484,1,1,2001,0,0,0,1646,1e25
T,,47.7010193,12.0321665,1,1,2001,0,0,0,1636,1e25
T,,47.7010155,12.0321655,1,1,2001,0,0,0,1650,1e25
T,,47.7010155,12.0321674,1,1,2001,0,0,0,1646,1e25
T,,47.7009964,12.0321770,1,1,2001,0,0,0,1640,1e25
T,,47.7010040,12.0321693,1,1,2001,0,0,0,1645,1e25
T,,47.7010193,12.0321302,1,1,2001,0,0,0,1649,1e25
T,,47.7010269,12.0321245,1,1,2001,0,0,0,1644,1e25
T,,47.7010231,12.0321379,1,1,2001,0,0,0,1641,1e25
