Track hddd.ddddd° WGS-84
Breite      	Länge       	 Time     	 Flag	Descr.	Alt
N 47.70102° 	E012.03163° 	 0 	 0 		1635
N 47.70101° 	E012.0316° 	 0 	 0 		1633
N 47.70104° 	E012.03145° 	 0 	 0 		1632
N 47.70108° 	E012.03131° 	 0 	 0 		1632
N 47.7011° 	E012.03118° 	 0 	 0 		1632
N 47.70111° 	E012.03108° 	 0 	 0 		1632
N 47.70109° 	E012.03096° 	 0 	 0 		1631
N 47.70108° 	E012.0309° 	 0 	 0 		1630
N 47.70104° 	E012.03088° 	 0 	 0 		1629
N 47.701° 	E012.03091° 	 0 	 0 		1626
N 47.70097° 	E012.03092° 	 0 	 0 		1626
N 47.70095° 	E012.03102° 	 0 	 0 		1626
N 47.70093° 	E012.03108° 	 0 	 0 		1624
N 47.70093° 	E012.03109° 	 0 	 0 		1623
N 47.70091° 	E012.03113° 	 0 	 0 		1623
N 47.7009° 	E012.0312° 	 0 	 0 		1622
N 47.70091° 	E012.03129° 	 0 	 0 		1621
N 47.70092° 	E012.03136° 	 0 	 0 		1620
N 47.70094° 	E012.03141° 	 0 	 0 		1620
N 47.70089° 	E012.03151° 	 0 	 0 		1619
N 47.70081° 	E012.03172° 	 0 	 0 		1620
N 47.70081° 	E012.03183° 	 0 	 0 		1619
N 47.7008° 	E012.03193° 	 0 	 0 		1621
N 47.7008° 	E012.03205° 	 0 	 0 		1622
N 47.70076° 	E012.03214° 	 0 	 0 		1621
N 47.7007° 	E012.03221° 	 0 	 0 		1619
N 47.70064° 	E012.03227° 	 0 	 0 		1619
N 47.70062° 	E012.03228° 	 0 	 0 		1618
N 47.70051° 	E012.03231° 	 0 	 0 		1617
N 47.70046° 	E012.03236° 	 0 	 0 		1617
N 47.70043° 	E012.03237° 	 0 	 0 		1618
N 47.70042° 	E012.03237° 	 0 	 0 		1617
N 47.70039° 	E012.03232° 	 0 	 0 		1615
N 47.70035° 	E012.0323° 	 0 	 0 		1613
N 47.70031° 	E012.03227° 	 0 	 0 		1612
N 47.70028° 	E012.03224° 	 0 	 0 		1610
N 47.70023° 	E012.03224° 	 0 	 0 		1608
N 47.70017° 	E012.0322° 	 0 	 0 		1606
N 47.70012° 	E012.03219° 	 0 	 0 		1605
N 47.70006° 	E012.03219° 	 0 	 0 		1603
N 47.70003° 	E012.03217° 	 0 	 0 		1602
N 47.7° 	E012.03214° 	 0 	 0 		1601
N 47.69995° 	E012.03208° 	 0 	 0 		1599
N 47.69992° 	E012.03204° 	 0 	 0 		1597
N 47.69989° 	E012.03201° 	 0 	 0 		1594
N 47.69986° 	E012.03198° 	 0 	 0 		1592
N 47.6998° 	E012.03193° 	 0 	 0 		1589
N 47.69975° 	E012.03188° 	 0 	 0 		1588
N 47.69975° 	E012.03186° 	 0 	 0 		1583
N 47.69974° 	E012.03185° 	 0 	 0 		1587
N 47.69968° 	E012.03176° 	 0 	 0 		1585
N 47.69966° 	E012.03172° 	 0 	 0 		1582
N 47.69963° 	E012.03169° 	 0 	 0 		1581
N 47.6996° 	E012.03166° 	 0 	 0 		1579
N 47.69958° 	E012.03161° 	 0 	 0 		1578
N 47.69955° 	E012.03158° 	 0 	 0 		1577
N 47.69953° 	E012.03152° 	 0 	 0 		1575
N 47.69949° 	E012.03156° 	 0 	 0 		1572
N 47.69948° 	E012.03158° 	 0 	 0 		1571
N 47.69944° 	E012.03159° 	 0 	 0 		1569
N 47.69941° 	E012.0316° 	 0 	 0 		1568
N 47.69935° 	E012.0316° 	 0 	 0 		1567
N 47.69929° 	E012.0316° 	 0 	 0 		1566
N 47.69928° 	E012.03161° 	 0 	 0 		1565
N 47.69923° 	E012.03157° 	 0 	 0 		1564
N 47.69923° 	E012.03158° 	 0 	 0 		1564
N 47.69918° 	E012.03162° 	 0 	 0 		1564
N 47.69923° 	E012.03159° 	 0 	 0 		1561
N 47.69927° 	E012.0315° 	 0 	 0 		1560
N 47.69928° 	E012.0314° 	 0 	 0 		1560
N 47.69924° 	E012.03133° 	 0 	 0 		1557
N 47.69921° 	E012.03134° 	 0 	 0 		1555
N 47.69917° 	E012.03127° 	 0 	 0 		1554
N 47.69917° 	E012.03132° 	 0 	 0 		1551
N 47.69917° 	E012.03133° 	 0 	 0 		1551
N 47.69916° 	E012.03138° 	 0 	 0 		1549
N 47.6991° 	E012.03135° 	 0 	 0 		1547
N 47.69906° 	E012.03129° 	 0 	 0 		1544
N 47.69901° 	E012.03128° 	 0 	 0 		1542
N 47.69893° 	E012.03129° 	 0 	 0 		1540
N 47.69889° 	E012.0312° 	 0 	 0 		1537
N 47.69882° 	E012.03121° 	 0 	 0 		1535
N 47.69881° 	E012.03119° 	 0 	 0 		1534
N 47.69876° 	E012.0312° 	 0 	 0 		1532
N 47.69872° 	E012.03118° 	 0 	 0 		1531
N 47.69871° 	E012.03118° 	 0 	 0 		1532
N 47.69868° 	E012.03116° 	 0 	 0 		1529
N 47.69869° 	E012.03113° 	 0 	 0 		1529
N 47.69863° 	E012.03116° 	 0 	 0 		1527
N 47.69858° 	E012.03123° 	 0 	 0 		1526
N 47.69853° 	E012.03136° 	 0 	 0 		1524
N 47.6985° 	E012.03139° 	 0 	 0 		1522
N 47.69849° 	E012.03137° 	 0 	 0 		1521
N 47.69844° 	E012.03134° 	 0 	 0 		1518
N 47.6984° 	E012.0314° 	 0 	 0 		1517
N 47.69839° 	E012.03142° 	 0 	 0 		1515
N 47.69834° 	E012.03143° 	 0 	 0 		1513
N 47.69829° 	E012.03143° 	 0 	 0 		1511
N 47.69825° 	E012.03145° 	 0 	 0 		1510
N 47.69823° 	E012.03153° 	 0 	 0 		1509
N 47.69825° 	E012.03161° 	 0 	 0 		1508
N 47.69825° 	E012.03168° 	 0 	 0 		1506
N 47.6982° 	E012.03174° 	 0 	 0 		1504
N 47.69819° 	E012.03179° 	 0 	 0 		1502
N 47.69818° 	E012.03181° 	 0 	 0 		1502
N 47.69814° 	E012.03188° 	 0 	 0 		1499
N 47.69811° 	E012.03195° 	 0 	 0 		1497
N 47.69806° 	E012.03197° 	 0 	 0 		1496
N 47.69801° 	E012.03201° 	 0 	 0 		1495
N 47.69796° 	E012.032° 	 0 	 0 		1493
N 47.6979° 	E012.03199° 	 0 	 0 		1489
N 47.69786° 	E012.03195° 	 0 	 0 		1488
N 47.69783° 	E012.03189° 	 0 	 0 		1485
N 47.69778° 	E012.03194° 	 0 	 0 		1485
N 47.69777° 	E012.03193° 	 0 	 0 		1482
N 47.69776° 	E012.03192° 	 0 	 0 		1481
N 47.6977° 	E012.03193° 	 0 	 0 		1481
N 47.69762° 	E012.03192° 	 0 	 0 		1479
N 47.69757° 	E012.03197° 	 0 	 0 		1478
N 47.69752° 	E012.032° 	 0 	 0 		1476
N 47.69751° 	E012.03201° 	 0 	 0 		1475
N 47.69741° 	E012.03207° 	 0 	 0 		1475
N 47.69739° 	E012.03209° 	 0 	 0 		1475
N 47.69731° 	E012.03211° 	 0 	 0 		1474
N 47.6973° 	E012.03213° 	 0 	 0 		1473
N 47.69734° 	E012.03222° 	 0 	 0 		1473
N 47.69734° 	E012.03219° 	 0 	 0 		1475
N 47.69733° 	E012.03215° 	 0 	 0 		1472
N 47.69732° 	E012.03214° 	 0 	 0 		1472
N 47.69724° 	E012.03211° 	 0 	 0 		1470
N 47.69718° 	E012.0321° 	 0 	 0 		1469
N 47.69718° 	E012.03211° 	 0 	 0 		1459
N 47.69718° 	E012.03212° 	 0 	 0 		1469
N 47.69717° 	E012.03212° 	 0 	 0 		1469
N 47.69718° 	E012.0321° 	 0 	 0 		1469
N 47.69724° 	E012.03207° 	 0 	 0 		1473
N 47.69726° 	E012.03206° 	 0 	 0 		1470
N 47.69724° 	E012.03207° 	 0 	 0 		1469
N 47.69714° 	E012.03209° 	 0 	 0 		1470
N 47.69707° 	E012.0321° 	 0 	 0 		1466
N 47.69703° 	E012.03215° 	 0 	 0 		1465
N 47.69702° 	E012.03211° 	 0 	 0 		1464
N 47.69691° 	E012.03207° 	 0 	 0 		1460
N 47.6969° 	E012.03206° 	 0 	 0 		1464
N 47.69687° 	E012.03205° 	 0 	 0 		1462
N 47.69682° 	E012.03198° 	 0 	 0 		1462
N 47.6968° 	E012.03187° 	 0 	 0 		1460
N 47.69679° 	E012.03183° 	 0 	 0 		1461
N 47.69677° 	E012.03176° 	 0 	 0 		1459
N 47.69671° 	E012.03168° 	 0 	 0 		1457
N 47.69668° 	E012.03169° 	 0 	 0 		1456
N 47.69662° 	E012.03172° 	 0 	 0 		1454
N 47.69654° 	E012.0317° 	 0 	 0 		1453
N 47.69652° 	E012.03168° 	 0 	 0 		1455
N 47.69644° 	E012.03163° 	 0 	 0 		1454
N 47.6964° 	E012.03157° 	 0 	 0 		1455
N 47.6963° 	E012.03167° 	 0 	 0 		1454
N 47.69618° 	E012.03165° 	 0 	 0 		1454
N 47.69616° 	E012.03166° 	 0 	 0 		1451
N 47.69614° 	E012.03164° 	 0 	 0 		1451
N 47.69609° 	E012.03156° 	 0 	 0 		1449
N 47.69608° 	E012.03156° 	 0 	 0 		1448
N 47.69605° 	E012.03145° 	 0 	 0 		1445
N 47.696° 	E012.03129° 	 0 	 0 		1443
N 47.69598° 	E012.03125° 	 0 	 0 		1442
N 47.69593° 	E012.03113° 	 0 	 0 		1440
N 47.69591° 	E012.03104° 	 0 	 0 		1439
N 47.69589° 	E012.03098° 	 0 	 0 		1439
N 47.69587° 	E012.03089° 	 0 	 0 		1437
N 47.69585° 	E012.03069° 	 0 	 0 		1436
N 47.69584° 	E012.03067° 	 0 	 0 		1436
N 47.69569° 	E012.03059° 	 0 	 0 		1435
N 47.69558° 	E012.03046° 	 0 	 0 		1434
N 47.69551° 	E012.03034° 	 0 	 0 		1433
N 47.69543° 	E012.03017° 	 0 	 0 		1432
N 47.69542° 	E012.03014° 	 0 	 0 		1432
N 47.69533° 	E012.02998° 	 0 	 0 		1431
N 47.69524° 	E012.02988° 	 0 	 0 		1431
N 47.69516° 	E012.02983° 	 0 	 0 		1430
N 47.69501° 	E012.02978° 	 0 	 0 		1430
N 47.6949° 	E012.02976° 	 0 	 0 		1427
N 47.69479° 	E012.02972° 	 0 	 0 		1423
N 47.69475° 	E012.02971° 	 0 	 0 		1422
N 47.69471° 	E012.02969° 	 0 	 0 		1421
N 47.69463° 	E012.02968° 	 0 	 0 		1420
N 47.69456° 	E012.02964° 	 0 	 0 		1420
N 47.6945° 	E012.02965° 	 0 	 0 		1420
N 47.6945° 	E012.02967° 	 0 	 0 		1418
N 47.6945° 	E012.02966° 	 0 	 0 		1420
N 47.6945° 	E012.02965° 	 0 	 0 		1420
N 47.69451° 	E012.02966° 	 0 	 0 		1401
N 47.6945° 	E012.02966° 	 0 	 0 		1417
N 47.6945° 	E012.02967° 	 0 	 0 		1420
N 47.6945° 	E012.02968° 	 0 	 0 		1420
N 47.69449° 	E012.0297° 	 0 	 0 		1420
N 47.69447° 	E012.02969° 	 0 	 0 		1419
N 47.69447° 	E012.0297° 	 0 	 0 		1419
N 47.69444° 	E012.02971° 	 0 	 0 		1417
N 47.69447° 	E012.02968° 	 0 	 0 		1422
N 47.69448° 	E012.02967° 	 0 	 0 		1420
N 47.69448° 	E012.02967° 	 0 	 0 		1418
N 47.69452° 	E012.02963° 	 0 	 0 		1418
N 47.69449° 	E012.02958° 	 0 	 0 		1418
N 47.69449° 	E012.02955° 	 0 	 0 		1419
N 47.69438° 	E012.02942° 	 0 	 0 		1417
N 47.69434° 	E012.02939° 	 0 	 0 		1415
N 47.69419° 	E012.02922° 	 0 	 0 		1412
N 47.69406° 	E012.02911° 	 0 	 0 		1408
N 47.69395° 	E012.02902° 	 0 	 0 		1407
N 47.69394° 	E012.02901° 	 0 	 0 		1407
N 47.69393° 	E012.029° 	 0 	 0 		1407
N 47.69389° 	E012.02895° 	 0 	 0 		1407
N 47.69389° 	E012.02894° 	 0 	 0 		1405
N 47.69386° 	E012.02901° 	 0 	 0 		1403
N 47.69385° 	E012.02913° 	 0 	 0 		1400
N 47.69384° 	E012.02923° 	 0 	 0 		1398
N 47.69383° 	E012.02935° 	 0 	 0 		1395
N 47.69381° 	E012.02939° 	 0 	 0 		1393
N 47.69377° 	E012.02939° 	 0 	 0 		1392
N 47.69376° 	E012.02939° 	 0 	 0 		1390
N 47.69372° 	E012.02942° 	 0 	 0 		1388
N 47.69369° 	E012.02943° 	 0 	 0 		1387
N 47.69365° 	E012.02941° 	 0 	 0 		1386
N 47.69359° 	E012.02939° 	 0 	 0 		1385
N 47.69355° 	E012.02942° 	 0 	 0 		1382
N 47.69352° 	E012.02939° 	 0 	 0 		1382
N 47.69339° 	E012.02931° 	 0 	 0 		1379
N 47.69329° 	E012.02923° 	 0 	 0 		1377
N 47.69324° 	E012.02918° 	 0 	 0 		1375
N 47.69321° 	E012.02914° 	 0 	 0 		1372
N 47.6932° 	E012.02913° 	 0 	 0 		1371
N 47.69315° 	E012.02915° 	 0 	 0 		1369
N 47.6931° 	E012.02913° 	 0 	 0 		1368
N 47.693° 	E012.02913° 	 0 	 0 		1365
N 47.69293° 	E012.02911° 	 0 	 0 		1365
N 47.69287° 	E012.0291° 	 0 	 0 		1367
N 47.69286° 	E012.0291° 	 0 	 0 		1363
N 47.69283° 	E012.02906° 	 0 	 0 		1363
N 47.69278° 	E012.02905° 	 0 	 0 		1362
N 47.69274° 	E012.02902° 	 0 	 0 		1358
N 47.6927° 	E012.02899° 	 0 	 0 		1357
N 47.69264° 	E012.02899° 	 0 	 0 		1353
N 47.69264° 	E012.02898° 	 0 	 0 		1354
N 47.69263° 	E012.02897° 	 0 	 0 		1352
N 47.6926° 	E012.02898° 	 0 	 0 		1350
N 47.6926° 	E012.02899° 	 0 	 0 		1350
N 47.69254° 	E012.02894° 	 0 	 0 		1348
N 47.69247° 	E012.02892° 	 0 	 0 		1347
N 47.69242° 	E012.02888° 	 0 	 0 		1346
N 47.69237° 	E012.02888° 	 0 	 0 		1345
N 47.69234° 	E012.02886° 	 0 	 0 		1344
N 47.69233° 	E012.02885° 	 0 	 0 		1344
N 47.69229° 	E012.02885° 	 0 	 0 		1343
N 47.69223° 	E012.02886° 	 0 	 0 		1347
N 47.69217° 	E012.02896° 	 0 	 0 		1343
N 47.69212° 	E012.02899° 	 0 	 0 		1343
N 47.69212° 	E012.029° 	 0 	 0 		1343
N 47.69209° 	E012.02899° 	 0 	 0 		1341
N 47.69207° 	E012.029° 	 0 	 0 		1340
N 47.69199° 	E012.02899° 	 0 	 0 		1339
N 47.69188° 	E012.02892° 	 0 	 0 		1334
N 47.69187° 	E012.02892° 	 0 	 0 		1338
N 47.69183° 	E012.02889° 	 0 	 0 		1334
N 47.69176° 	E012.02886° 	 0 	 0 		1335
N 47.69176° 	E012.02886° 	 0 	 0 		1335
N 47.69174° 	E012.02885° 	 0 	 0 		1333
N 47.69172° 	E012.02883° 	 0 	 0 		1334
N 47.69171° 	E012.02884° 	 0 	 0 		1332
N 47.69166° 	E012.02885° 	 0 	 0 		1330
N 47.69163° 	E012.02884° 	 0 	 0 		1327
N 47.69162° 	E012.02884° 	 0 	 0 		1327
N 47.69159° 	E012.02882° 	 0 	 0 		1325
N 47.69156° 	E012.0289° 	 0 	 0 		1325
N 47.69152° 	E012.02901° 	 0 	 0 		1322
N 47.69149° 	E012.02914° 	 0 	 0 		1319
N 47.69149° 	E012.02918° 	 0 	 0 		1318
N 47.6915° 	E012.02921° 	 0 	 0 		1312
N 47.69151° 	E012.02922° 	 0 	 0 		1321
N 47.6915° 	E012.02924° 	 0 	 0 		1317
N 47.6915° 	E012.02925° 	 0 	 0 		1317
N 47.69151° 	E012.0293° 	 0 	 0 		1317
N 47.69152° 	E012.0293° 	 0 	 0 		1314
N 47.69152° 	E012.02931° 	 0 	 0 		1318
N 47.69153° 	E012.02932° 	 0 	 0 		1314
N 47.69154° 	E012.02933° 	 0 	 0 		1318
N 47.69154° 	E012.02933° 	 0 	 0 		1314
N 47.69154° 	E012.02934° 	 0 	 0 		1317
N 47.69155° 	E012.02941° 	 0 	 0 		1316
N 47.6915° 	E012.02941° 	 0 	 0 		1314
N 47.69145° 	E012.02936° 	 0 	 0 		1312
N 47.6914° 	E012.02932° 	 0 	 0 		1310
N 47.69136° 	E012.02926° 	 0 	 0 		1310
N 47.69135° 	E012.02925° 	 0 	 0 		1309
N 47.69123° 	E012.02918° 	 0 	 0 		1305
N 47.69112° 	E012.0292° 	 0 	 0 		1303
N 47.69106° 	E012.02919° 	 0 	 0 		1302
N 47.69101° 	E012.02918° 	 0 	 0 		1300
N 47.69099° 	E012.02917° 	 0 	 0 		1299
N 47.69091° 	E012.02913° 	 0 	 0 		1298
N 47.69082° 	E012.02913° 	 0 	 0 		1297
N 47.69079° 	E012.02912° 	 0 	 0 		1295
N 47.69073° 	E012.02909° 	 0 	 0 		1294
N 47.69065° 	E012.029° 	 0 	 0 		1291
N 47.69062° 	E012.02896° 	 0 	 0 		1290
N 47.69058° 	E012.02896° 	 0 	 0 		1289
N 47.69054° 	E012.02889° 	 0 	 0 		1286
N 47.69053° 	E012.02889° 	 0 	 0 		1285
N 47.69048° 	E012.02887° 	 0 	 0 		1282
N 47.69044° 	E012.0288° 	 0 	 0 		1282
N 47.69039° 	E012.02877° 	 0 	 0 		1279
N 47.69034° 	E012.02866° 	 0 	 0 		1277
N 47.69028° 	E012.0286° 	 0 	 0 		1276
N 47.69024° 	E012.02862° 	 0 	 0 		1272
N 47.69023° 	E012.02862° 	 0 	 0 		1272
N 47.69019° 	E012.02866° 	 0 	 0 		1270
N 47.69016° 	E012.02869° 	 0 	 0 		1269
N 47.69008° 	E012.02874° 	 0 	 0 		1267
N 47.69002° 	E012.02877° 	 0 	 0 		1265
N 47.68999° 	E012.02875° 	 0 	 0 		1264
N 47.69001° 	E012.02871° 	 0 	 0 		1266
N 47.69° 	E012.02875° 	 0 	 0 		1265
N 47.68999° 	E012.02878° 	 0 	 0 		1266
N 47.68998° 	E012.02888° 	 0 	 0 		1265
N 47.68998° 	E012.02893° 	 0 	 0 		1263
N 47.68998° 	E012.02903° 	 0 	 0 		1263
N 47.68996° 	E012.02912° 	 0 	 0 		1262
N 47.68998° 	E012.0292° 	 0 	 0 		1263
N 47.68996° 	E012.02921° 	 0 	 0 		1261
N 47.69° 	E012.02927° 	 0 	 0 		1261
N 47.69001° 	E012.02932° 	 0 	 0 		1261
N 47.69003° 	E012.02936° 	 0 	 0 		1260
N 47.69005° 	E012.02938° 	 0 	 0 		1261
N 47.69012° 	E012.0295° 	 0 	 0 		1262
N 47.69015° 	E012.02953° 	 0 	 0 		1259
N 47.69019° 	E012.02957° 	 0 	 0 		1261
N 47.69022° 	E012.02961° 	 0 	 0 		1261
N 47.69029° 	E012.02969° 	 0 	 0 		1259
N 47.69035° 	E012.02976° 	 0 	 0 		1258
N 47.69036° 	E012.02977° 	 0 	 0 		1261
N 47.69036° 	E012.02978° 	 0 	 0 		1260
N 47.69038° 	E012.0298° 	 0 	 0 		1260
N 47.69043° 	E012.02988° 	 0 	 0 		1259
N 47.69051° 	E012.03002° 	 0 	 0 		1258
N 47.69053° 	E012.03004° 	 0 	 0 		1257
N 47.69063° 	E012.03016° 	 0 	 0 		1257
N 47.6907° 	E012.03032° 	 0 	 0 		1257
N 47.69072° 	E012.03036° 	 0 	 0 		1255
N 47.69077° 	E012.03047° 	 0 	 0 		1254
N 47.69078° 	E012.0305° 	 0 	 0 		1257
N 47.6908° 	E012.03057° 	 0 	 0 		1255
N 47.69083° 	E012.03065° 	 0 	 0 		1255
N 47.69091° 	E012.0308° 	 0 	 0 		1255
N 47.69099° 	E012.03094° 	 0 	 0 		1254
N 47.69104° 	E012.03104° 	 0 	 0 		1252
N 47.69106° 	E012.03107° 	 0 	 0 		1251
N 47.69109° 	E012.03117° 	 0 	 0 		1250
N 47.69115° 	E012.03132° 	 0 	 0 		1250
N 47.69122° 	E012.03144° 	 0 	 0 		1248
N 47.69133° 	E012.03161° 	 0 	 0 		1248
N 47.69143° 	E012.03179° 	 0 	 0 		1247
N 47.69144° 	E012.03185° 	 0 	 0 		1244
N 47.69146° 	E012.03185° 	 0 	 0 		1247
N 47.69149° 	E012.03186° 	 0 	 0 		1246
N 47.69152° 	E012.03192° 	 0 	 0 		1246
N 47.69155° 	E012.0321° 	 0 	 0 		1245
N 47.69157° 	E012.03218° 	 0 	 0 		1244
N 47.69161° 	E012.03224° 	 0 	 0 		1243
N 47.69162° 	E012.03227° 	 0 	 0 		1242
N 47.69166° 	E012.03237° 	 0 	 0 		1241
N 47.69167° 	E012.0324° 	 0 	 0 		1242
N 47.69168° 	E012.0325° 	 0 	 0 		1242
N 47.69169° 	E012.03255° 	 0 	 0 		1241
N 47.6917° 	E012.03259° 	 0 	 0 		1241
N 47.69173° 	E012.03263° 	 0 	 0 		1242
N 47.69175° 	E012.03264° 	 0 	 0 		1241
N 47.69183° 	E012.03272° 	 0 	 0 		1239
N 47.69193° 	E012.03286° 	 0 	 0 		1239
N 47.69198° 	E012.03299° 	 0 	 0 		1241
N 47.69203° 	E012.03311° 	 0 	 0 		1239
N 47.69204° 	E012.03326° 	 0 	 0 		1240
N 47.69207° 	E012.03344° 	 0 	 0 		1237
N 47.69207° 	E012.03355° 	 0 	 0 		1237
N 47.69208° 	E012.03366° 	 0 	 0 		1236
N 47.69208° 	E012.03367° 	 0 	 0 		1235
N 47.69206° 	E012.0337° 	 0 	 0 		1234
N 47.69192° 	E012.03381° 	 0 	 0 		1236
N 47.69188° 	E012.03383° 	 0 	 0 		1234
N 47.69174° 	E012.03392° 	 0 	 0 		1234
N 47.69171° 	E012.03393° 	 0 	 0 		1236
N 47.69158° 	E012.03402° 	 0 	 0 		1236
N 47.69154° 	E012.03406° 	 0 	 0 		1236
N 47.69148° 	E012.03412° 	 0 	 0 		1234
N 47.69141° 	E012.03424° 	 0 	 0 		1234
N 47.69133° 	E012.03434° 	 0 	 0 		1234
N 47.69125° 	E012.03442° 	 0 	 0 		1233
N 47.69114° 	E012.03451° 	 0 	 0 		1233
N 47.69111° 	E012.03457° 	 0 	 0 		1233
N 47.69105° 	E012.03467° 	 0 	 0 		1231
N 47.69101° 	E012.03474° 	 0 	 0 		1229
N 47.69096° 	E012.03488° 	 0 	 0 		1227
N 47.69091° 	E012.03503° 	 0 	 0 		1224
N 47.6909° 	E012.03516° 	 0 	 0 		1223
N 47.69088° 	E012.03527° 	 0 	 0 		1222
N 47.69088° 	E012.03544° 	 0 	 0 		1221
N 47.69088° 	E012.0356° 	 0 	 0 		1218
N 47.69088° 	E012.03564° 	 0 	 0 		1218
N 47.69089° 	E012.03571° 	 0 	 0 		1216
N 47.69088° 	E012.03582° 	 0 	 0 		1217
N 47.69085° 	E012.03591° 	 0 	 0 		1216
N 47.69082° 	E012.03596° 	 0 	 0 		1214
N 47.69076° 	E012.03605° 	 0 	 0 		1211
N 47.69069° 	E012.03619° 	 0 	 0 		1209
N 47.69065° 	E012.03631° 	 0 	 0 		1207
N 47.69065° 	E012.03633° 	 0 	 0 		1206
N 47.69062° 	E012.03644° 	 0 	 0 		1205
N 47.69059° 	E012.03651° 	 0 	 0 		1204
N 47.69056° 	E012.03659° 	 0 	 0 		1203
N 47.69054° 	E012.03662° 	 0 	 0 		1202
N 47.69047° 	E012.03672° 	 0 	 0 		1201
N 47.6904° 	E012.03685° 	 0 	 0 		1198
N 47.69035° 	E012.03693° 	 0 	 0 		1197
N 47.69033° 	E012.03698° 	 0 	 0 		1198
N 47.69031° 	E012.037° 	 0 	 0 		1196
N 47.69029° 	E012.03704° 	 0 	 0 		1196
N 47.69025° 	E012.03717° 	 0 	 0 		1194
N 47.69025° 	E012.03718° 	 0 	 0 		1194
N 47.69024° 	E012.03722° 	 0 	 0 		1193
N 47.69021° 	E012.0373° 	 0 	 0 		1192
N 47.69019° 	E012.03749° 	 0 	 0 		1191
N 47.69017° 	E012.03755° 	 0 	 0 		1190
N 47.69016° 	E012.0376° 	 0 	 0 		1191
N 47.69014° 	E012.03765° 	 0 	 0 		1190
N 47.69011° 	E012.03768° 	 0 	 0 		1189
N 47.69008° 	E012.03778° 	 0 	 0 		1189
N 47.69004° 	E012.03792° 	 0 	 0 		1186
N 47.68998° 	E012.03805° 	 0 	 0 		1187
N 47.68994° 	E012.03812° 	 0 	 0 		1186
N 47.68991° 	E012.03817° 	 0 	 0 		1184
N 47.6899° 	E012.03821° 	 0 	 0 		1184
N 47.68987° 	E012.03839° 	 0 	 0 		1184
N 47.68992° 	E012.0386° 	 0 	 0 		1181
N 47.68997° 	E012.03876° 	 0 	 0 		1181
N 47.69001° 	E012.03891° 	 0 	 0 		1180
N 47.69003° 	E012.03898° 	 0 	 0 		1180
N 47.69003° 	E012.03909° 	 0 	 0 		1180
N 47.69003° 	E012.03914° 	 0 	 0 		1181
N 47.69004° 	E012.03915° 	 0 	 0 		1181
N 47.69004° 	E012.03928° 	 0 	 0 		1181
N 47.69004° 	E012.03931° 	 0 	 0 		1181
N 47.69005° 	E012.03943° 	 0 	 0 		1179
N 47.69006° 	E012.03947° 	 0 	 0 		1175
N 47.69004° 	E012.03947° 	 0 	 0 		1176
N 47.69004° 	E012.03945° 	 0 	 0 		1179
N 47.69005° 	E012.03946° 	 0 	 0 		1177
N 47.69006° 	E012.03948° 	 0 	 0 		1176
N 47.69007° 	E012.03954° 	 0 	 0 		1178
N 47.69007° 	E012.03958° 	 0 	 0 		1176
N 47.69008° 	E012.03963° 	 0 	 0 		1175
N 47.69011° 	E012.03974° 	 0 	 0 		1172
N 47.69012° 	E012.03979° 	 0 	 0 		1173
N 47.69012° 	E012.03984° 	 0 	 0 		1172
N 47.69014° 	E012.03998° 	 0 	 0 		1171
N 47.69016° 	E012.04014° 	 0 	 0 		1170
N 47.69019° 	E012.04034° 	 0 	 0 		1169
N 47.69019° 	E012.04035° 	 0 	 0 		1169
N 47.6902° 	E012.04053° 	 0 	 0 		1168
N 47.69012° 	E012.04067° 	 0 	 0 		1165
N 47.69007° 	E012.04071° 	 0 	 0 		1164
N 47.69001° 	E012.04078° 	 0 	 0 		1162
N 47.69004° 	E012.04085° 	 0 	 0 		1162
N 47.69011° 	E012.04099° 	 0 	 0 		1158
N 47.69012° 	E012.04102° 	 0 	 0 		1158
N 47.69014° 	E012.04108° 	 0 	 0 		1157
N 47.6902° 	E012.04121° 	 0 	 0 		1155
N 47.69022° 	E012.04127° 	 0 	 0 		1154
N 47.69027° 	E012.04133° 	 0 	 0 		1153
N 47.6903° 	E012.04133° 	 0 	 0 		1152
N 47.69035° 	E012.04137° 	 0 	 0 		1150
N 47.6904° 	E012.04142° 	 0 	 0 		1149
N 47.69049° 	E012.04149° 	 0 	 0 		1148
N 47.69048° 	E012.0416° 	 0 	 0 		1147
N 47.69047° 	E012.04167° 	 0 	 0 		1147
N 47.69048° 	E012.04168° 	 0 	 0 		1150
N 47.69048° 	E012.04168° 	 0 	 0 		1147
N 47.69049° 	E012.04169° 	 0 	 0 		1150
N 47.69045° 	E012.04173° 	 0 	 0 		1147
N 47.6904° 	E012.04177° 	 0 	 0 		1150
N 47.6904° 	E012.04176° 	 0 	 0 		1142
N 47.69038° 	E012.04179° 	 0 	 0 		1153
N 47.69038° 	E012.04177° 	 0 	 0 		1150
N 47.69038° 	E012.04176° 	 0 	 0 		1154
N 47.69038° 	E012.04175° 	 0 	 0 		1146
N 47.69038° 	E012.04174° 	 0 	 0 		1148
N 47.69038° 	E012.04174° 	 0 	 0 		1147
N 47.69031° 	E012.04171° 	 0 	 0 		1149
N 47.69034° 	E012.04169° 	 0 	 0 		1152
N 47.69035° 	E012.04169° 	 0 	 0 		1148
N 47.69041° 	E012.04169° 	 0 	 0 		1147
